City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
291,Elko,US,2021-10-03 15:58:59,41.0002,-115.5012,59.13,21,2,0.96
292,Lulea,SE,2021-10-03 15:58:59,65.5842,22.1547,51.87,76,75,18.41
293,Mulchen,CL,2021-10-03 15:59:00,-37.7167,-72.2333,53.46,43,4,11.65
294,Cabo San Lucas,MX,2021-10-03 15:54:40,22.8909,-109.9124,86.5,69,98,0.6
295,Progreso,MX,2021-10-03 15:59:00,21.2833,-89.6667,88.11,61,43,7.63
296,Pangkalanbuun,ID,2021-10-03 15:59:01,-2.6833,111.6167,73.53,99,100,1.52
297,Nishihara,JP,2021-10-03 15:59:01,26.1842,127.7558,81.68,65,20,13.8
298,Ouadda,CF,2021-10-03 15:58:59,8.0777,22.4007,73.98,87,51,2.93
299,Nizhnyaya Tura,RU,2021-10-03 15:59:02,58.6293,59.8118,27.68,88,70,4.52
300,Palu,ID,2021-10-03 15:59:02,-0.8917,119.8707,76.15,95,100,2.75
301,Taoudenni,ML,2021-10-03 15:59:03,22.6783,-3.9836,107.67,6,52,6.04
302,Ahipara,NZ,2021-10-03 15:59:03,-35.1667,173.1667,61.39,96,100,12.77
303,Swakopmund,NA,2021-10-03 15:59:03,-22.6833,14.5333,67.05,76,36,5.99
304,Carballo,ES,2021-10-03 15:59:04,43.213,-8.691,65.62,68,24,7.4
305,Srednekolymsk,RU,2021-10-03 15:59:04,67.45,153.6833,22.41,96,99,2.33
306,Honiara,SB,2021-10-03 15:56:52,-9.4333,159.95,77.61,89,35,2.35
307,Wanning,CN,2021-10-03 15:59:05,18.8003,110.3967,79.32,84,26,4.83
308,Egvekinot,RU,2021-10-03 15:59:05,66.3167,-179.1667,23.77,97,100,2.44
309,Gimli,CA,2021-10-03 15:59:05,50.6336,-96.9907,53.62,82,90,1.14
310,Sola,VU,2021-10-03 15:59:06,-13.8833,167.55,79.47,78,30,5.48
311,Springfield,US,2021-10-03 15:58:21,37.2153,-93.2982,68.11,89,90,4.0
312,Kamenka,RU,2021-10-03 15:59:06,51.3223,42.7678,50.72,56,72,7.4
313,Dolores,AR,2021-10-03 15:59:06,-36.3132,-57.6792,55.33,48,1,16.49
314,Yulara,AU,2021-10-03 15:59:07,-25.2406,130.9889,60.64,33,0,8.05
315,Huntingdon,GB,2021-10-03 15:56:05,52.3305,-0.1865,61.93,66,52,13.0
316,Geraldton,AU,2021-10-03 15:59:07,-28.7667,114.6,48.61,93,0,5.75
317,Margate,GB,2021-10-03 15:59:07,51.3813,1.3862,61.03,67,12,1.99
318,Saint George,US,2021-10-03 15:59:08,37.1041,-113.5841,76.35,27,1,3.47
319,Road Town,VG,2021-10-03 15:59:09,18.4167,-64.6167,87.84,66,40,11.5
320,Rochester,US,2021-10-03 15:55:40,43.1548,-77.6156,68.34,94,90,1.01
321,Inhambane,MZ,2021-10-03 15:59:10,-23.865,35.3833,77.0,94,75,20.0
322,Soyo,AO,2021-10-03 15:59:10,-6.1349,12.3689,80.65,76,37,9.71
323,Slave Lake,CA,2021-10-03 15:59:11,55.2834,-114.769,48.18,53,90,11.5
324,Okha,RU,2021-10-03 15:59:11,53.5739,142.9478,45.23,79,100,19.08
325,Ust-Ishim,RU,2021-10-03 15:59:12,57.6935,71.1665,31.77,95,98,6.35
326,Saint Anthony,US,2021-10-03 15:59:12,45.0205,-93.218,65.14,84,75,1.99
327,Ust-Ilimsk,RU,2021-10-03 15:59:12,58.0006,102.6619,35.67,90,100,2.95
328,Coos Bay,US,2021-10-03 15:59:13,43.3665,-124.2179,52.86,71,74,3.49
329,College,US,2021-10-03 15:59:13,64.8569,-147.8028,34.59,97,90,8.05
330,Mount Gambier,AU,2021-10-03 15:59:14,-37.8333,140.7667,48.11,93,75,9.22
331,Ust-Katav,RU,2021-10-03 15:59:14,54.9369,58.1656,37.04,74,99,6.82
332,Arman,RU,2021-10-03 15:59:14,59.7,150.1667,37.27,69,100,12.8
333,Cumbitara,CO,2021-10-03 15:59:15,1.6517,-77.5823,70.86,67,83,4.5
334,Sete Lagoas,BR,2021-10-03 15:58:11,-19.4658,-44.2467,88.88,29,54,8.08
335,Okhotsk,RU,2021-10-03 15:59:15,59.3833,143.3,33.13,75,5,19.89
336,Ust-Tsilma,RU,2021-10-03 15:59:16,65.441,52.1498,38.71,94,100,4.36
337,Farafangana,MG,2021-10-03 15:59:16,-22.8167,47.8333,73.62,84,0,16.75
338,Ribeira Grande,PT,2021-10-03 15:59:16,38.5167,-28.7,75.6,78,40,12.66
339,Suntar,RU,2021-10-03 15:59:17,62.1444,117.6319,29.1,82,92,3.65
340,Emilio Carranza,MX,2021-10-03 15:59:17,19.9711,-96.6114,82.85,67,24,8.95
341,Katherine,AU,2021-10-03 15:59:10,-14.4667,132.2667,86.32,58,95,8.05
342,Bull Savanna,JM,2021-10-03 15:59:18,17.8868,-77.5902,84.52,62,25,10.63
343,Tiznit,MA,2021-10-03 15:59:18,29.5833,-9.5,73.33,42,0,13.18
344,Chinhoyi,ZW,2021-10-03 15:59:18,-17.3667,30.2,80.51,37,90,4.41
345,Rawson,AR,2021-10-03 15:59:19,-43.3002,-65.1023,57.67,35,3,11.43
346,Ixtapa,MX,2021-10-03 15:59:19,20.7,-105.2,83.23,73,98,1.99
347,Naze,JP,2021-10-03 15:59:20,28.3667,129.4833,77.85,61,0,18.21
348,Koumac,NC,2021-10-03 15:59:20,-20.5667,164.2833,73.49,88,75,12.12
349,Tahta,EG,2021-10-03 15:58:52,26.7693,31.5021,87.91,27,0,15.99
350,Hirado,JP,2021-10-03 15:59:20,33.3597,129.5531,72.36,69,1,8.99
351,Marsa Matruh,EG,2021-10-03 15:59:21,31.3525,27.2453,77.2,50,20,11.5
352,Kjopsvik,NO,2021-10-03 15:59:21,68.097,16.3742,55.27,88,100,10.25
353,Novikovo,RU,2021-10-03 15:59:22,51.1537,37.8879,50.41,67,25,7.11
354,Coihaique,CL,2021-10-03 15:59:22,-45.5752,-72.0662,48.81,57,90,5.75
355,Piacabucu,BR,2021-10-03 15:59:22,-10.4056,-36.4344,83.46,62,6,13.11
356,Sibu,MY,2021-10-03 15:59:23,2.3,111.8167,77.31,94,40,1.99
357,Gouyave,GD,2021-10-03 15:59:23,12.1646,-61.7296,88.57,62,20,17.27
358,Crotone,IT,2021-10-03 15:59:24,39.0851,17.1178,73.02,59,100,10.11
359,Chapais,CA,2021-10-03 15:59:24,49.7834,-74.8492,53.38,60,10,5.41
360,La Palma,US,2021-10-03 15:59:25,33.8464,-118.0467,91.09,52,47,1.52
361,Garowe,SO,2021-10-03 15:59:25,8.4054,48.4845,87.03,44,93,13.0
362,Tazovskiy,RU,2021-10-03 15:59:25,67.4667,78.7,33.42,70,95,10.94
363,Fairbanks,US,2021-10-03 15:58:38,64.8378,-147.7164,34.61,97,90,8.05
364,Aloleng,PH,2021-10-03 15:59:26,16.1307,119.7824,80.26,83,100,10.0
365,Barra Do Garcas,BR,2021-10-03 15:59:26,-15.89,-52.2567,93.78,43,0,0.0
366,Daru,PG,2021-10-03 15:59:26,-9.0763,143.2092,75.9,91,95,4.09
367,Beringovskiy,RU,2021-10-03 15:59:27,63.05,179.3167,37.99,99,100,1.12
368,Port-Gentil,GA,2021-10-03 15:59:27,-0.7193,8.7815,82.36,78,75,13.8
369,Thunder Bay,CA,2021-10-03 15:59:27,48.4001,-89.3168,57.56,98,90,2.3
370,Nuzvid,IN,2021-10-03 15:59:28,16.7833,80.85,81.45,84,9,3.33
371,Saint-Pierre,RE,2021-10-03 15:59:28,-21.3393,55.4781,74.88,67,0,5.75
372,Noumea,NC,2021-10-03 15:57:11,-22.2763,166.4572,71.58,90,60,1.05
373,Alofi,NU,2021-10-03 15:59:29,-19.0595,-169.9187,73.29,94,97,11.5
374,Wilhelmshaven,DE,2021-10-03 15:59:29,53.5167,8.1333,68.29,91,100,12.35
375,Maneadero,MX,2021-10-03 15:59:30,31.7167,-116.5667,79.2,48,95,1.99
376,Galesong,ID,2021-10-03 15:59:30,-5.3166,119.3661,77.02,79,61,8.75
377,Staryy Nadym,RU,2021-10-03 15:59:30,65.6118,72.6842,33.51,73,97,9.44
378,Fortuna,US,2021-10-03 15:59:31,40.5982,-124.1573,52.14,100,90,0.0
379,Benguela,AO,2021-10-03 15:59:31,-12.5763,13.4055,74.61,72,23,8.05
380,Nhulunbuy,AU,2021-10-03 15:55:14,-12.2333,136.7667,77.61,88,100,5.75
381,Bo Phloi,TH,2021-10-03 15:59:32,14.3236,99.5161,82.31,86,100,3.96
382,Bom Jesus Da Lapa,BR,2021-10-03 15:55:09,-13.255,-43.4181,100.31,14,7,5.28
383,Kingsville,US,2021-10-03 15:59:32,27.5159,-97.8561,84.06,84,75,3.0
384,Nouakchott,MR,2021-10-03 15:59:33,18.0858,-15.9785,89.53,63,58,12.1
385,Mudigere,IN,2021-10-03 15:59:33,13.1333,75.6333,68.97,96,100,0.49
386,Port Macquarie,AU,2021-10-03 15:59:33,-31.4333,152.9167,58.96,75,36,6.49
387,Kang,BW,2021-10-03 15:59:34,-23.6752,22.7876,73.81,10,0,7.96
388,Ejura,GH,2021-10-03 15:59:34,7.3856,-1.3562,84.85,73,92,3.04
389,Tome,CL,2021-10-03 15:59:35,-36.6167,-72.95,54.21,52,0,11.48
390,Irasan,PH,2021-10-03 15:59:35,8.526,123.206,76.87,93,100,3.83
391,Havelock,US,2021-10-03 15:59:35,34.8791,-76.9013,81.99,66,35,3.0
392,Yagodnoye,RU,2021-10-03 15:59:36,62.55,149.6667,22.28,89,100,7.0
393,Tera,NE,2021-10-03 15:59:36,14.0078,0.7531,101.43,13,4,3.42
394,Chenghai,CN,2021-10-03 15:59:37,23.4632,116.768,82.31,83,40,8.95
395,Baillif,GP,2021-10-03 15:59:37,16.0202,-61.7463,87.3,69,25,15.37
396,Panzhihua,CN,2021-10-03 15:59:38,26.5851,101.7128,69.51,89,14,1.54
397,Anaconda,US,2021-10-03 15:59:38,46.1285,-112.9423,60.19,23,32,5.12
398,Griffith,US,2021-10-03 15:59:38,41.5284,-87.4237,74.05,89,90,1.99
399,Meulaboh,ID,2021-10-03 15:59:39,4.1363,96.1285,76.84,81,2,3.4
400,Porto Uniao,BR,2021-10-03 15:59:39,-26.2381,-51.0783,65.79,97,100,2.59
401,Ojinaga,MX,2021-10-03 15:59:39,29.5667,-104.4167,79.41,50,1,9.22
402,Pendleton,US,2021-10-03 15:55:18,45.6721,-118.7886,66.92,54,67,0.96
403,Selizharovo,RU,2021-10-03 15:59:40,56.8519,33.4487,44.02,83,100,4.97
404,Ballina,AU,2021-10-03 15:59:40,-28.8667,153.5667,61.79,94,3,0.0
405,Huautla,MX,2021-10-03 15:59:41,21.0333,-98.2833,76.57,75,22,3.13
406,Moerai,PF,2021-10-03 15:59:41,-22.4333,-151.3333,74.35,77,85,15.28
407,Tilichiki,RU,2021-10-03 15:59:42,60.4667,166.1,37.89,94,100,14.92
408,Santa Cruz,BO,2021-10-03 15:54:59,-17.8,-63.1667,87.26,62,75,14.97
409,Los Algarrobos,PA,2021-10-03 15:59:42,8.5,-82.4333,88.45,83,40,5.75
410,Loandjili,CG,2021-10-03 15:59:43,-4.7561,11.8578,77.11,88,90,10.36
411,Sinnamary,GF,2021-10-03 15:59:43,5.3833,-52.95,84.63,71,11,7.85
412,Almaznyy,RU,2021-10-03 15:59:43,48.0448,40.045,53.74,43,8,8.57
413,Tual,ID,2021-10-03 15:59:44,-5.6667,132.75,81.05,66,100,8.01
414,Osmena,PH,2021-10-03 15:59:44,10.5208,119.9258,81.75,77,100,3.91
415,Vestmannaeyjar,IS,2021-10-03 15:58:19,63.4427,-20.2734,54.59,47,0,3.44
416,Akhmim,EG,2021-10-03 15:59:45,26.5622,31.745,86.2,27,0,16.84
417,Beyneu,KZ,2021-10-03 15:59:46,45.3167,55.2,55.99,28,33,7.9
418,Inuvik,CA,2021-10-03 15:59:46,68.3499,-133.7218,34.66,100,90,20.71
419,Tomatlan,MX,2021-10-03 15:59:46,19.9333,-105.25,83.79,69,98,0.81
420,Magdagachi,RU,2021-10-03 15:59:47,53.45,125.8,29.93,79,6,4.81
421,Batagay,RU,2021-10-03 15:59:47,67.6333,134.6333,23.36,80,61,1.39
422,Nizhniy Kuranakh,RU,2021-10-03 15:59:48,58.8353,125.4869,21.2,97,28,3.13
423,Camacupa,AO,2021-10-03 15:59:49,-12.0167,17.4833,88.52,14,9,1.54
424,Gornopravdinsk,RU,2021-10-03 15:59:50,60.05,69.9,31.6,87,90,9.66
425,Kavaratti,IN,2021-10-03 15:59:50,10.5669,72.642,81.54,79,100,9.91
426,Qinzhou,CN,2021-10-03 15:59:51,21.95,108.6167,79.0,81,9,5.28
427,Pandan,PH,2021-10-03 15:59:51,14.0453,124.1694,80.1,88,100,9.57
428,Hokitika,NZ,2021-10-03 15:59:51,-42.7167,170.9667,50.99,90,100,6.42
429,Santa Fe,AR,2021-10-03 15:59:52,-31.6333,-60.7,64.02,33,88,5.01
430,Sorong,ID,2021-10-03 15:59:52,-0.8833,131.25,76.64,88,100,8.95
431,Deputatskiy,RU,2021-10-03 15:59:53,69.3,139.9,16.7,93,89,3.8
432,Kautokeino,NO,2021-10-03 15:59:53,69.0125,23.0412,43.99,85,100,24.99
433,Bilma,NE,2021-10-03 15:59:53,18.6853,12.9164,97.07,13,0,6.49
434,Teguldet,RU,2021-10-03 15:59:54,57.3064,88.1667,32.68,92,100,3.58
435,Narsaq,GL,2021-10-03 15:59:54,60.9167,-46.05,46.24,45,1,3.78
436,Grand Gaube,MU,2021-10-03 15:59:54,-20.0064,57.6608,73.38,71,7,8.99
437,Maningrida,AU,2021-10-03 15:59:55,-12.0667,134.2667,79.66,82,100,8.3
438,Kuopio,FI,2021-10-03 15:59:55,62.8924,27.677,51.75,76,0,6.91
439,Salalah,OM,2021-10-03 15:59:56,17.0151,54.0924,80.13,83,72,7.96
440,Takoradi,GH,2021-10-03 15:59:56,4.8845,-1.7554,80.92,82,99,11.83
441,Caete,BR,2021-10-03 15:59:56,-19.88,-43.6697,87.21,49,57,3.33
442,Khiv,RU,2021-10-03 15:59:57,41.7543,47.9306,48.99,94,100,2.51
443,Sainte-Suzanne,RE,2021-10-03 15:59:57,-20.9061,55.6089,75.42,88,75,20.71
444,Hasaki,JP,2021-10-03 15:56:46,35.7333,140.8333,63.28,81,0,8.39
445,Misratah,LY,2021-10-03 15:59:09,32.3754,15.0925,79.7,55,0,15.21
446,Westport,US,2021-10-03 15:58:32,41.1415,-73.3579,76.91,71,26,5.08
447,Belmonte,BR,2021-10-03 15:59:58,-15.8631,-38.8828,84.7,65,27,13.02
448,Aswan,EG,2021-10-03 15:59:58,24.0934,32.907,94.3,20,0,16.11
449,Acapulco,MX,2021-10-03 15:56:01,16.8634,-99.8901,83.62,71,90,0.18
450,Ponnani,IN,2021-10-03 15:59:59,10.767,75.9252,81.72,86,44,0.78
451,Sur,OM,2021-10-03 15:59:59,22.5667,59.5289,84.2,75,100,19.33
452,Ponta Delgada,PT,2021-10-03 16:00:00,37.7333,-25.6667,72.32,83,75,5.75
453,Tezu,IN,2021-10-03 16:00:01,27.9167,96.1667,76.66,89,87,2.42
454,Fenoarivo,MG,2021-10-03 16:00:03,-18.933,47.4354,66.27,68,20,12.66
455,Alta Floresta,BR,2021-10-03 15:58:52,-9.8756,-56.0861,89.42,48,0,8.05
456,Puerto Baquerizo Moreno,EC,2021-10-03 16:00:04,-0.9,-89.6,70.11,83,79,11.1
457,Norrtalje,SE,2021-10-03 16:00:05,59.758,18.705,57.29,82,100,18.72
458,Pallasovka,RU,2021-10-03 16:00:07,50.05,46.8833,52.41,65,87,5.35
459,Lianzhou,CN,2021-10-03 16:00:10,24.7811,112.3825,75.65,92,77,2.57
460,San Juan Del Sur,NI,2021-10-03 16:00:10,11.2529,-85.8705,81.82,78,52,18.01
461,Marzuq,YE,2021-10-03 16:00:12,14.4,46.4667,80.15,51,61,8.32
462,Alcains,PT,2021-10-03 16:00:13,39.9164,-7.4566,71.56,46,2,15.99
463,Valparaiso,CL,2021-10-03 16:00:14,-33.0393,-71.6273,58.48,52,0,15.99
464,Kaihua,CN,2021-10-03 16:00:15,23.3687,104.28,65.59,95,64,5.84
465,Kutoarjo,ID,2021-10-03 16:00:15,-7.7169,109.9128,77.16,82,98,3.27
466,Camacha,PT,2021-10-03 16:00:16,33.0833,-16.3333,74.16,73,75,13.8
467,Georgiyevka,KZ,2021-10-03 16:00:17,43.0369,74.7114,46.44,76,0,4.47
468,Alugan,PH,2021-10-03 16:00:21,12.2188,125.4808,79.23,89,100,8.84
469,Tandur,IN,2021-10-03 16:00:22,17.2333,77.5833,80.78,72,99,2.44
470,Port Lincoln,AU,2021-10-03 16:00:22,-34.7333,135.8667,53.42,64,5,25.26
471,Valdez,EC,2021-10-03 16:00:23,1.2492,-78.9831,79.0,80,93,10.2
472,Liwale,TZ,2021-10-03 16:00:24,-9.7667,37.9333,81.81,37,51,12.5
473,Kurilsk,RU,2021-10-03 16:00:24,45.2333,147.8833,52.32,75,92,10.13
474,Palora,EC,2021-10-03 16:00:25,-1.7,-77.9333,77.09,70,84,0.38
475,Vangaindrano,MG,2021-10-03 16:00:26,-23.35,47.6,72.59,85,3,11.83
476,Stephenville Crossing,CA,2021-10-03 16:00:26,48.5,-58.4318,54.21,93,75,5.75
477,Znamenskoye,RU,2021-10-03 16:00:26,57.1281,73.8282,29.73,96,96,4.72
478,Yeppoon,AU,2021-10-03 16:00:27,-23.1333,150.7333,71.38,95,2,4.45
479,Wagga Wagga,AU,2021-10-03 16:00:28,-35.1167,147.3667,54.82,89,97,3.27
480,Nago,JP,2021-10-03 16:00:28,26.5881,127.9761,82.47,65,0,16.4
481,Sao Gabriel Da Cachoeira,BR,2021-10-03 16:00:29,-0.1303,-67.0892,94.19,46,70,2.26
482,Abha,SA,2021-10-03 16:00:29,18.2164,42.5053,68.31,60,95,7.23
483,Asyut,EG,2021-10-03 16:00:30,27.181,31.1837,82.87,28,0,14.34
484,Gorgan,IR,2021-10-03 15:57:42,36.8387,54.4348,69.76,68,20,9.22
485,Novokayakent,RU,2021-10-03 16:00:31,42.3937,47.9861,59.11,68,100,12.86
486,Xining,CN,2021-10-03 15:58:55,36.6167,101.7667,37.58,94,100,2.06
487,Peruibe,BR,2021-10-03 16:00:31,-24.32,-46.9983,72.72,90,100,3.22
488,Baracoa,CU,2021-10-03 16:00:32,20.3467,-74.4958,84.33,71,56,5.97
489,Vestmanna,FO,2021-10-03 16:00:33,62.1564,-7.1664,47.32,93,75,32.21
490,Nalut,LY,2021-10-03 16:00:33,30.3333,10.85,87.24,20,0,7.31
491,Rio Grande,BR,2021-10-03 16:00:34,-32.035,-52.0986,68.95,70,100,11.99
492,Yeniseysk,RU,2021-10-03 16:00:34,58.4497,92.1703,32.27,94,100,6.22
493,Cozumel,MX,2021-10-03 16:00:34,20.5083,-86.9458,88.0,73,37,5.01
494,Salyan,AZ,2021-10-03 16:00:35,39.5936,48.9805,64.92,62,100,4.74
495,Gigmoto,PH,2021-10-03 16:00:35,13.7796,124.39,80.64,88,100,8.46
496,Arlit,NE,2021-10-03 16:00:36,18.7369,7.3853,99.23,9,0,2.71
497,Sorland,NO,2021-10-03 16:00:36,67.667,12.6934,57.27,76,100,34.36
498,Udachnyy,RU,2021-10-03 16:00:37,66.4167,112.4,29.59,65,100,5.55
499,Tommot,RU,2021-10-03 16:00:37,58.9564,126.2925,25.07,94,46,2.71
500,Kadaya,RU,2021-10-03 16:00:38,50.9327,119.2911,33.76,64,88,3.27
501,Soe,ID,2021-10-03 16:00:38,-9.8607,124.284,64.63,87,35,2.19
502,Ha Tinh,VN,2021-10-03 16:00:38,18.3333,105.9,77.61,87,6,2.71
503,Eureka,US,2021-10-03 16:00:39,40.8021,-124.1637,52.41,70,65,3.22
504,Boa Vista,BR,2021-10-03 15:58:43,2.8197,-60.6733,91.38,49,75,10.36
505,Emba,KZ,2021-10-03 16:00:39,48.8264,58.1442,48.61,64,63,7.99
506,Babstovo,RU,2021-10-03 16:00:40,48.1167,132.4833,40.24,90,98,3.67
507,Isiro,CD,2021-10-03 16:00:40,2.7739,27.616,68.95,98,92,3.31
508,Radford,US,2021-10-03 16:00:41,37.1318,-80.5764,77.09,81,40,0.0
509,Baykit,RU,2021-10-03 16:00:41,61.67,96.37,35.47,91,99,1.19
510,Pjanici,BA,2021-10-03 16:00:42,44.9836,15.8228,65.14,62,0,7.58
511,Camopi,GF,2021-10-03 16:00:42,3.1655,-52.3158,93.92,36,25,4.72
512,Kahului,US,2021-10-03 16:00:42,20.8947,-156.47,77.85,85,1,8.01
513,Chesma,RU,2021-10-03 16:00:43,53.8111,60.6533,33.84,78,70,10.07
514,North Platte,US,2021-10-03 16:00:41,41.1239,-100.7654,64.33,57,0,1.01
515,Issaquah,US,2021-10-03 16:00:44,47.5301,-122.0326,56.55,92,90,1.99
516,Gamba,GA,2021-10-03 16:00:44,-2.65,10.0,77.56,79,67,10.25
517,Leh,IN,2021-10-03 16:00:45,34.1667,77.5833,54.97,26,32,5.44
518,Shieli,KZ,2021-10-03 16:00:45,44.1667,66.75,51.03,43,1,6.71
